BACKGROUND_Google,0.406930842,0.529347674,0.473028966,0,0,1
BACKGROUND_Google,0.491180766,0.664692493,0.674602775,0,0,1
BACKGROUND_Google,0.159944327,0.545697013,0.393187036,0,0,1
BACKGROUND_Google,0.349864527,0.463896927,0.537223237,0,0,1
BACKGROUND_Google,0.736039474,0.516650414,0.430729056,0,0,1
BACKGROUND_Google,0.143214096,0.53483082,0.345791775,0,0,1
BACKGROUND_Google,0.430479026,0.401829021,0.423319513,0,0,1
BACKGROUND_Google,0.193612499,0.575086124,0.356933505,0,0,1
BACKGROUND_Google,0.396333845,0.518941119,0.465502195,0,0,1
BACKGROUND_Google,0.729945226,0.523428257,0.8639043,0,0,1
BACKGROUND_Google,0.559603871,0.636416835,0.487777604,0,0,1
BACKGROUND_Google,0.495292673,0.838647523,0.580821791,0,0,1
BACKGROUND_Google,0.396855872,0.433236675,0.581513043,0,0,1
BACKGROUND_Google,0.460658944,0.485929666,0.50960485,0,0,1
BACKGROUND_Google,0.335584659,0.42751804,0.533216113,0,0,1
BACKGROUND_Google,0.325494998,0.51909747,0.47290991,0,0,1
BACKGROUND_Google,0.738796483,0.48726202,0.40691861,0,0,1
BACKGROUND_Google,0.400344899,0.479670466,0.639897866,0,0,1
BACKGROUND_Google,0.596629845,0.636590032,0.626396379,0,0,1
BACKGROUND_Google,0.420983136,0.700081679,0.779193588,0,0,1
BACKGROUND_Google,0.618842409,0.601778319,0.636229309,0,0,1
BACKGROUND_Google,0.34193218,0.363468863,0.564023366,0,0,1
BACKGROUND_Google,0.478697498,0.654141404,0.640987293,0,0,1
BACKGROUND_Google,0.46663411,0.550820177,0.748014851,0,0,1
BACKGROUND_Google,0.552360388,0.527610255,0.573401437,0,0,1
