"1",0.003947196507114781,0.981181810942153,0.6108839591613878
"1",0.0,0.9435454328264588,0.4493178816791215
"1",0.005920794760672199,1.0,0.691666997902521
"1",0.01862562326046968,0.9612227122777025,0.2050275435361832
"1",0.019140999753551602,0.9230401614522262,0.6888252555973192
"1",0.044508211621204,0.8073713067708777,0.11867358523285454
"1",0.059781621156581255,0.9960993700591306,0.2811401831007834
"2",0.07810711103856732,0.994753645686359,0.19807822729548774
"2",0.0692698727569443,0.824297598746171,0.7617584577120944
"1",0.03507599055755867,0.4282280978779863,0.11403080215632755
"1",0.07724915603505911,0.9757989134510664,0.2786361359402053
"1",0.06506498800328847,0.805752496043215,0.35829352419926
"1",0.07265924763903447,0.8620022484505879,0.8426540615014353
"1",0.07866493266359192,0.9946853740976362,0.2787487009884131
"1",0.08137443449977455,0.7474743033758428,0.5975757680210421
"1",0.0992217090456764,0.9930665633699736,0.5183686399548186
"1",0.11501577904908039,0.9729709215280776,0.2738531717154646
"1",0.12145195030283457,0.9912429378761426,1.0
"1",0.13531486718462393,0.9904433862131531,0.271574254651302
"1",0.13698833205969768,0.9902385714469848,0.513585675730078
"1",0.13419922393457473,0.9905799293905986,0.11023330726545144
"1",0.1262623857884025,0.8771928939224568,0.19022839066912978
"1",0.1140782177566319,0.7071464765146054,0.26988577892818455
"1",0.13698833205969768,0.9902385714469848,0.513585675730078
"2",0.1294872641176671,0.5917992723751869,0.9928531697628948
"1",0.15080880380954437,0.9513247405472418,0.18828716874959078
"1",0.1541981786916346,0.9890293902516587,0.26918277253893175
"1",0.1541981786916346,0.9890293902516587,0.26918277253893175
"1",0.1510664920560854,0.9322334651345037,0.43018602478015877
"1",0.15501368856320014,0.9698698432501978,0.591752102262425
"1",0.15754510844178216,0.9886197607193221,0.7532056146964834
"1",0.14197156552792128,0.7808686936070537,0.7519673991661973
"1",0.15278240206310179,0.9701429296050889,0.2690702074907239
"1",0.15102404692414273,0.8941191858977501,0.8333132631483695
"2",0.17642841994879283,0.9872057647578277,0.7508141325841131
"1",0.17475495507371905,0.987410579523996,0.5088027115053372
"1",0.17698624157381743,0.9871374931691049,0.8314846062770385
"1",0.17196584694859612,0.9877519374676098,0.10545034304071083
"1",0.1696921153165551,0.9499107445857473,0.1858956866372204
"1",0.1690918485595878,0.9118647369377166,0.5083524513125058
"1",0.18801760519854116,0.9485650202129757,0.10283373083192476
"1",0.19084915845560677,0.9863379415061154,0.10305886092834049
"1",0.1947539098307789,0.985860040385056,0.6677521767788175
"2",0.17828525075641216,0.550398807496069,0.2594193300930405
"2",0.213079399712765,0.9845143160122845,0.5846902209735219
"2",0.21475286458783874,0.9843095012461162,0.8267016420522978
"1",0.20973246996261743,0.984923945544621,0.1006673788159701
"1",0.1989640785593796,0.8337639887833395,0.18043733212323276
"1",0.210290291587642,0.9848556739558982,0.1813378525088954
"1",0.213079399712765,0.9845143160122845,0.5846902209735219
"1",0.20454229480962552,0.8330812728961118,0.9871420690524857
"1",0.2136372213377896,0.9844460444235617,0.6653606946664471
"1",0.2136372213377896,0.9844460444235617,0.6653606946664471
"2",0.23333604271636582,0.9638725014606063,0.98553854227757
"2",0.22917360309465268,0.9834416779944039,0.17894637039652506
"1",0.22861578146962813,0.9835099495831267,0.09827589670359976
"1",0.2283156480911445,0.9644869457591112,0.2595042790412425
"1",0.22634204983758707,0.9456687567012642,0.17872124030010939
"1",0.22462613983057067,0.907759292230679,0.3398370575895443
"1",0.20253153539907046,0.6055076502968386,0.4187064905111442
"1",0.23252053284480026,0.9830320484620673,0.6629692125540767
"1",0.22998911296621827,0.964282130992943,0.5015157001200183
"2",0.1738787082929331,0.0,0.09003103208442209
"2",0.24522536134459774,0.9442547607397698,0.17632975818773905
"2",0.2508460227267863,0.9816863240892957,0.5799072567487812
"2",0.2508460227267863,0.9816863240892957,0.5799072567487812
"1",0.2304673283023025,0.7173441466260405,0.4976608723809462
"1",0.2480144694697207,0.943913402796156,0.5796821266523655
"1",0.2465986928411879,0.9250269421495861,0.5795695616041576
"1",0.24861473622668795,0.9819594104441867,0.25722536197708
"1",0.2474566478446961,0.9439816743848787,0.49901165295944017
"1",0.2514038443518109,0.9816180525005729,0.6605777304417064
"1",0.24629855946270426,0.9060039383255707,0.7407979439418004
"2",0.2612346744626002,0.8669535642483821,0.5768403843471638
"2",0.25364041482685423,0.8107038118410093,0.09247984704498857
"2",0.24227175666664916,0.6214978474316968,0.4947065650275367
