"Iris-setosa",0.07706581280787778,0.3964718502434866,0.46223775170492865
"Iris-setosa",0.0726236488294143,0.5849113296219814,0.3367485355161878
"Iris-setosa",0.0477758248767704,0.5726777396721632,0.4941055610514435
"Iris-setosa",0.06820098785001366,0.6386776070552795,0.5030429109081153
"Iris-setosa",0.07074293969280088,0.3936928132637241,0.5434164045716305
"Iris-setosa",0.13466072087189418,0.23651254878607952,0.5972607970604588
"Iris-setosa",0.05759490806401629,0.5516975789767714,0.6592612465389809
"Iris-setosa",0.08528889805863105,0.4557962016363091,0.46617482136345184
"Iris-setosa",0.048040925184049954,0.7372997618700436,0.4959162096307164
"Iris-setosa",0.07854196732873153,0.5610356129359068,0.3450139266979763
"Iris-setosa",0.10237680826724849,0.2729147962173386,0.4293067318187884
"Iris-setosa",0.08718911019430736,0.5123415160493694,0.551290543888677
"Iris-setosa",0.0623608971345046,0.6070089323481423,0.33895043596020313
"Iris-setosa",0.0,0.7116568804341783,0.5242382011834505
"Iris-setosa",0.08285848530839574,0.07000684282748776,0.3774378016796803
"Iris-setosa",0.11984966219878451,0.009787138215613944,0.6726917316893646
"Iris-setosa",0.08585240998193394,0.20981048482490522,0.5772596762678655
"Iris-setosa",0.0821776317093807,0.3993091467287091,0.5000935724244521
"Iris-setosa",0.14617364067228206,0.18658449085785273,0.39811088114715654
"Iris-setosa",0.09086388846686061,0.3228428541455657,0.628456647732091
"Iris-setosa",0.1302967846772387,0.36940763677136285,0.3159444971055944
"Iris-setosa",0.09714764769003353,0.35339408682193374,0.6251915367484507
"Iris-setosa",0.0013308976292131236,0.4667303461480833,0.6836461684331914
"Iris-setosa",0.13135138332319668,0.48043816005232626,0.5085641910516167
"Iris-setosa",0.1237953433617775,0.53236806402025,0.566291384483122
"Iris-setosa",0.10217873706780128,0.5733274623911854,0.3066913747489461
"Iris-setosa",0.10771461358412682,0.4681463105970477,0.5468867430006469
"Iris-setosa",0.09441882332377477,0.3782124670223967,0.42718031073953827
"Iris-setosa",0.08338868592295473,0.3992508872232488,0.3810590988382264
"Iris-setosa",0.08438205804424054,0.592704287643044,0.5091064016458884
"Iris-setosa",0.09070493115931749,0.5954833246228064,0.4279277487791865
"Iris-setosa",0.11611626703526434,0.36173119776122076,0.38165557814834455
"Iris-setosa",0.08227536249225165,0.20909155339030022,0.6360500802389959
"Iris-setosa",0.08946596172981502,0.10273470005993346,0.5898533889729194
"Iris-setosa",0.07854196732873153,0.5610356129359068,0.3450139266979763
"Iris-setosa",0.05102654553450109,0.49119752604771966,0.36893211736267983
"Iris-setosa",0.08546746625901536,0.2900567374076596,0.2970065868526264
"Iris-setosa",0.07854196732873153,0.5610356129359068,0.3450139266979763
"Iris-setosa",0.0346669071398899,0.7029103096886045,0.5320368611357317
"Iris-setosa",0.09043983085203794,0.4308613024249258,0.42611710019991345
"Iris-setosa",0.06482462119348381,0.41756852994979876,0.5351510133898422
"Iris-setosa",0.05313324108648998,0.8748102603004635,0.24198843876957213
"Iris-setosa",0.03232302649654972,0.647482437306313,0.6142787245420588
"Iris-setosa",0.11676631106546248,0.44610696737634703,0.6637193161428571
"Iris-setosa",0.14478401825832365,0.35238221459196245,0.6863135892442075
"Iris-setosa",0.07258453493751027,0.6126835253185874,0.4146620773992498
"Iris-setosa",0.09795414728784779,0.3266810736506367,0.5956011072107158
"Iris-setosa",0.0548269698058535,0.6042881548738402,0.5391635624131306
"Iris-setosa",0.09722587547384154,0.2978496954287221,0.46936445298232704
"Iris-setosa",0.07425876065781106,0.4768346218371612,0.4200536094621399
"Iris-versicolor",0.6424597485078247,0.26019015930299827,0.19705734966138216
"Iris-versicolor",0.5922618152039062,0.39928581907593347,0.46525893696583953
"Iris-versicolor",0.6679967303825709,0.3290273231713368,0.24385052023757706
"Iris-versicolor",0.4852168565428187,0.8340731647767818,0.35497699967942575
"Iris-versicolor",0.6143025870064833,0.49188218061942657,0.2657177691877953
"Iris-versicolor",0.5506694091337324,0.6790112653497545,0.505467616858908
"Iris-versicolor",0.6154549164353121,0.412695110561981,0.5942939709483617
"Iris-versicolor",0.35238931869876844,0.9007281224662134,0.4878748348182116
"Iris-versicolor",0.6080579416752143,0.4335587522464526,0.1910693382883739
"Iris-versicolor",0.4579860380549306,0.7941838981412779,0.6724894305040703
"Iris-versicolor",0.3866321682238356,1.0,0.29333394723831596
"Iris-versicolor",0.5322447987127418,0.5593616395442608,0.5683048387827597
"Iris-versicolor",0.4968080041270146,0.7286007154553432,0.0
"Iris-versicolor",0.5996171743321729,0.5677460607788853,0.43421404502373784
"Iris-versicolor",0.43452783651624505,0.6161525844573502,0.5416437479422753
"Iris-versicolor",0.591572657281804,0.3426822451574132,0.26110874085438907
"Iris-versicolor",0.5533982334999912,0.6541928851492916,0.7034788428678204
"Iris-versicolor",0.49284851465434054,0.646576348912675,0.2907203810410429
"Iris-versicolor",0.5936793528337929,0.726294979410157,0.13416506226128144
"Iris-versicolor",0.46559819316738965,0.7413602842223685,0.31644922028501954
"Iris-versicolor",0.6184488411088505,0.5524987525593983,0.7941158455365469
"Iris-versicolor",0.5102627516949098,0.5458940885527536,0.3202353312140127
"Iris-versicolor",0.6441227755521498,0.644920335586511,0.23747125699982696
"Iris-versicolor",0.5905654768508373,0.589785403999586,0.3173814718815276
"Iris-versicolor",0.5611498429209305,0.46340200269833837,0.25618394002100553
"Iris-versicolor",0.5875936648100671,0.3953310805599423,0.26004553031476413
"Iris-versicolor",0.6490477219301811,0.42759121848064124,0.11768934537395331
"Iris-versicolor",0.6812925206429229,0.41896116674598777,0.36355695249868547
"Iris-versicolor",0.5751739049952888,0.582167224494904,0.5021270265105029
"Iris-versicolor",0.4156570558476635,0.6591720883734427,0.25965548931252774
"Iris-versicolor",0.44941712297316283,0.7873336036346039,0.31038572954724597
"Iris-versicolor",0.4321032263491699,0.7778207911590879,0.2675296286295743
"Iris-versicolor",0.4786679970123662,0.638899909902533,0.35643146208379295
"Iris-versicolor",0.655842070875072,0.6804854893041792,0.4877426650125892
"Iris-versicolor",0.5430963679131774,0.7040626835720581,0.783594285194897
"Iris-versicolor",0.5744260222884414,0.4464348400243981,0.7455875057458439
"Iris-versicolor",0.6332907093507769,0.3655460896135164,0.31396540216835733
"Iris-versicolor",0.575232629780034,0.6612960350468895,0.05451635116371156
"Iris-versicolor",0.4943662848070252,0.6218162282176724,0.6077660806361804
"Iris-versicolor",0.4828729758994786,0.7786452923944904,0.43721886308575286
"Iris-versicolor",0.5253975275662659,0.7747961236792964,0.46048509486198635
"Iris-versicolor",0.5862431562880127,0.533356608597446,0.47033469652875304
"Iris-versicolor",0.49204201505652634,0.6732893620839723,0.32031081057877775
"Iris-versicolor",0.35871219181384534,0.9035071594459758,0.40669618195150975
"Iris-versicolor",0.5100841834945254,0.7116335527814028,0.4894035657248383
"Iris-versicolor",0.5066074764214193,0.6007195485113599,0.5348528189512667
"Iris-versicolor",0.5128912356445923,0.6312707811877282,0.5315877079676266
"Iris-versicolor",0.5508479773341167,0.513271801121105,0.33629938234808254
"Iris-versicolor",0.33002482969794483,0.8059551363666431,0.47173530431937694
"Iris-versicolor",0.5018610982437722,0.6523092013885803,0.48546649606631465
"Iris-virginica",0.8200882969412084,0.5250124868028,1.0
"Iris-virginica",0.6608756619927667,0.7388671771826134,0.6814255694982362
"Iris-virginica",0.8321622269249722,0.3906503997539868,0.3997518725059602
"Iris-virginica",0.7401850150274085,0.5893050922096508,0.5505244073580892
"Iris-virginica",0.7941663713435437,0.5364215755172156,0.6729537400085658
"Iris-virginica",0.9433314349494369,0.31270451562912516,0.23446522807530604
"Iris-virginica",0.533425043357499,0.9729814535551482,0.8539898739358185
"Iris-virginica",0.8771088870189077,0.38668471202787247,0.1849491571097429
"Iris-virginica",0.7898806629326963,0.6137722721092872,0.2358103562875778
"Iris-virginica",0.8751329488393503,0.22413210131720646,0.7678435848357927
"Iris-virginica",0.6961843088397676,0.4285904982324242,0.6444820005888079
"Iris-virginica",0.7161854141981883,0.6026088138949004,0.4510798029133019
"Iris-virginica",0.7679011176547914,0.4387530334269625,0.4999239152039822
"Iris-virginica",0.6509783510217129,0.815391729271217,0.6720969677768225
"Iris-virginica",0.685262816178611,0.7253397234175804,0.9118256047990164
"Iris-virginica",0.7307729881958493,0.4753883188800621,0.8081077443072129
"Iris-virginica",0.7371128625700623,0.5050458416054449,0.5065296165360275
"Iris-virginica",0.9564207417934765,0.07557093936409248,0.5662310614547472
"Iris-virginica",1.0,0.42432650212365014,0.1206362621326052
"Iris-virginica",0.6443878758594294,0.8095423577843914,0.2392819055791
"Iris-virginica",0.805335963052844,0.3774158867843198,0.6278202592821139
"Iris-virginica",0.6301095195408057,0.7505093039188699,0.8305172038517034
"Iris-virginica",0.9579165072071711,0.34703570830510416,0.07931010298406527
"Iris-virginica",0.6571143516133183,0.5980043526598872,0.43328058256472407
"Iris-virginica",0.7836385193413544,0.3938971560454959,0.6733449918733077
"Iris-virginica",0.8318359000930204,0.30845125469493795,0.33336883278832685
"Iris-virginica",0.6385894007757513,0.5885497996898312,0.5094589552332773
"Iris-virginica",0.6432966650614944,0.5647323425092169,0.6367588200012915
"Iris-virginica",0.7618433448469939,0.6005960186450806,0.5829132166499571
"Iris-virginica",0.7995519874883747,0.34485350212619714,0.16541476754665646
"Iris-virginica",0.8641394235905073,0.37895001351227015,0.13162576456626712
"Iris-virginica",0.9198927364098144,0.0,0.39540313709417846
"Iris-virginica",0.7669551637484968,0.6034333151303031,0.6207690373694804
"Iris-virginica",0.6650111100321197,0.5751295589936611,0.37083461250561395
"Iris-virginica",0.7129516947995933,0.7109675132649644,0.35585377169758226
"Iris-virginica",0.8976956169333994,0.26006662943671893,0.2451177473600725
"Iris-virginica",0.7649962268280753,0.4677591901652575,0.9832639901910468
"Iris-virginica",0.7307899894549853,0.5022668046256824,0.5877082694027294
"Iris-virginica",0.6259436545455974,0.5829917257303064,0.6718162609666815
"Iris-virginica",0.7596780324040382,0.37942868203413976,0.4959868455454588
"Iris-virginica",0.789115778966713,0.4511614018931611,0.6996703104274024
"Iris-virginica",0.7332954370395737,0.3650767270337041,0.5566976463900604
"Iris-virginica",0.6608756619927667,0.7388671771826134,0.6814255694982362
